VehID,DepartedTime,ArrivedTime,RouteID,TravelTime,AverageSpeed
09.10,153.000000,177.000000,route4A,24.000000,13.333333
03.18,154.000000,195.000000,route1A,41.000000,7.804878
01.51,155.000000,237.000000,route1,82.000000,10.121951
02.50,156.000000,250.000000,route2,94.000000,8.829787
07.15,156.000000,187.000000,route3A,31.000000,10.322581
09.11,156.000000,195.000000,route4A,39.000000,8.205128
04.22,156.000000,195.000000,route1B,39.000000,8.205128
08.16,156.000000,186.000000,route3B,30.000000,10.666667
03.19,157.000000,211.000000,route1A,54.000000,5.925926
01.52,158.000000,246.000000,route1,88.000000,9.431818
02.51,159.000000,256.000000,route2,97.000000,8.556701
09.12,159.000000,197.000000,route4A,38.000000,8.421053
10.14,159.000000,194.000000,route4B,35.000000,9.142857
01.53,161.000000,251.000000,route1,90.000000,9.222222
03.20,161.000000,220.000000,route1A,59.000000,5.423729
02.52,162.000000,274.000000,route2,112.000000,7.410714
08.17,162.000000,188.000000,route3B,26.000000,12.307692
01.54,164.000000,270.000000,route1,106.000000,7.830189
02.53,165.000000,256.000000,route2,91.000000,9.120879
08.18,165.000000,205.000000,route3B,40.000000,8.000000
01.55,167.000000,248.000000,route1,81.000000,10.246914
02.54,168.000000,278.000000,route2,110.000000,7.545455
03.21,168.000000,210.000000,route1A,42.000000,7.619048
01.56,170.000000,269.000000,route1,99.000000,8.383838
05.14,170.000000,205.000000,route2A,35.000000,9.142857
02.55,171.000000,274.000000,route2,103.000000,8.058252
03.22,172.000000,218.000000,route1A,46.000000,6.956522
06.19,172.000000,205.000000,route2B,33.000000,9.696970
01.57,173.000000,275.000000,route1,102.000000,8.137255
05.15,173.000000,203.000000,route2A,30.000000,10.666667
09.13,173.000000,203.000000,route4A,30.000000,10.666667
02.56,174.000000,276.000000,route2,102.000000,8.137255
04.23,174.000000,210.000000,route1B,36.000000,8.888889
07.16,175.000000,202.000000,route3A,27.000000,11.851852
08.19,175.000000,203.000000,route3B,28.000000,11.428571
10.15,175.000000,205.000000,route4B,30.000000,10.666667
01.58,176.000000,272.000000,route1,96.000000,8.645833
05.16,176.000000,218.000000,route2A,42.000000,7.619048
02.57,177.000000,280.000000,route2,103.000000,8.058252
03.23,177.000000,220.000000,route1A,43.000000,7.441860
07.17,178.000000,204.000000,route3A,26.000000,12.307692
10.16,178.000000,220.000000,route4B,42.000000,7.619048
01.59,179.000000,279.000000,route1,100.000000,8.300000
04.24,179.000000,208.000000,route1B,29.000000,11.034483
06.20,179.000000,214.000000,route2B,35.000000,9.142857
02.58,180.000000,278.000000,route2,98.000000,8.469388
10.17,181.000000,218.000000,route4B,37.000000,8.648649
01.60,182.000000,280.000000,route1,98.000000,8.469388
09.14,182.000000,220.000000,route4A,38.000000,8.421053
02.59,183.000000,295.000000,route2,112.000000,7.410714
07.18,183.000000,219.000000,route3A,36.000000,8.888889
05.17,184.000000,214.000000,route2A,30.000000,10.666667
08.20,184.000000,220.000000,route3B,36.000000,8.888889
01.61,185.000000,277.000000,route1,92.000000,9.021739
09.15,185.000000,219.000000,route4A,34.000000,9.411765
06.21,185.000000,212.000000,route2B,27.000000,11.851852
10.18,185.000000,230.000000,route4B,45.000000,7.111111
02.60,186.000000,295.000000,route2,109.000000,7.614679
08.21,187.000000,219.000000,route3B,32.000000,10.000000
01.62,188.000000,289.000000,route1,101.000000,8.217822
02.61,189.000000,297.000000,route2,108.000000,7.685185
05.18,189.000000,224.000000,route2A,35.000000,9.142857
08.22,190.000000,229.000000,route3B,39.000000,8.205128
06.22,190.000000,224.000000,route2B,34.000000,9.411765
01.63,191.000000,288.000000,route1,97.000000,8.556701
09.16,191.000000,229.000000,route4A,38.000000,8.421053
02.62,192.000000,299.000000,route2,107.000000,7.757009
06.23,193.000000,222.000000,route2B,29.000000,11.034483
04.25,193.000000,230.000000,route1B,37.000000,8.648649
01.64,194.000000,319.000000,route1,125.000000,6.640000
08.23,194.000000,229.000000,route3B,35.000000,9.142857
02.63,195.000000,309.000000,route2,114.000000,7.280702
04.26,195.000000,229.000000,route1B,34.000000,9.411765
09.17,195.000000,231.000000,route4A,36.000000,8.888889
06.24,196.000000,238.000000,route2B,42.000000,7.619048
01.65,197.000000,287.000000,route1,90.000000,9.222222
10.19,197.000000,229.000000,route4B,32.000000,10.000000
02.64,199.000000,297.000000,route2,98.000000,8.469388
05.19,199.000000,240.000000,route2A,41.000000,7.804878
01.66,200.000000,320.000000,route1,120.000000,6.916667
07.19,200.000000,230.000000,route3A,30.000000,10.666667
04.27,201.000000,239.000000,route1B,38.000000,8.421053
09.18,201.000000,245.000000,route4A,44.000000,7.272727
02.65,202.000000,323.000000,route2,121.000000,6.859504
05.20,202.000000,239.000000,route2A,37.000000,8.648649
01.67,203.000000,314.000000,route1,111.000000,7.477477
02.66,205.000000,299.000000,route2,94.000000,8.829787
05.21,205.000000,248.000000,route2A,43.000000,7.441860
01.68,206.000000,315.000000,route1,109.000000,7.614679
06.25,206.000000,241.000000,route2B,35.000000,9.142857
07.20,206.000000,244.000000,route3A,38.000000,8.421053
02.67,208.000000,301.000000,route2,93.000000,8.924731
03.24,208.000000,239.000000,route1A,31.000000,10.322581
01.69,209.000000,331.000000,route1,122.000000,6.803279
07.21,209.000000,245.000000,route3A,36.000000,8.888889
06.26,209.000000,250.000000,route2B,41.000000,7.804878
10.20,209.000000,247.000000,route4B,38.000000,8.421053
04.28,210.000000,238.000000,route1B,28.000000,11.428571
09.19,210.000000,244.000000,route4A,34.000000,9.411765
02.68,211.000000,320.000000,route2,109.000000,7.614679
03.25,211.000000,241.000000,route1A,30.000000,10.666667
08.24,211.000000,244.000000,route3B,33.000000,9.696970
01.70,212.000000,316.000000,route1,104.000000,7.980769
02.69,214.000000,316.000000,route2,102.000000,8.137255
03.26,214.000000,255.000000,route1A,41.000000,7.804878
05.22,214.000000,250.000000,route2A,36.000000,8.888889
01.71,215.000000,334.000000,route1,119.000000,6.974790
08.25,216.000000,241.000000,route3B,25.000000,12.800000
02.70,217.000000,315.000000,route2,98.000000,8.469388
07.22,217.000000,253.000000,route3A,36.000000,8.888889
01.72,218.000000,333.000000,route1,115.000000,7.217391
09.20,219.000000,260.000000,route4A,41.000000,7.804878
02.71,220.000000,317.000000,route2,97.000000,8.556701
01.73,221.000000,335.000000,route1,114.000000,7.280702
03.27,221.000000,253.000000,route1A,32.000000,10.000000
07.23,222.000000,254.000000,route3A,32.000000,10.000000
10.21,222.000000,260.000000,route4B,38.000000,8.421053
02.72,223.000000,319.000000,route2,96.000000,8.645833
09.21,223.000000,261.000000,route4A,38.000000,8.421053
01.74,224.000000,317.000000,route1,93.000000,8.924731
07.24,225.000000,257.000000,route3A,32.000000,10.000000
02.73,226.000000,318.000000,route2,92.000000,9.021739
09.22,226.000000,265.000000,route4A,39.000000,8.205128
03.28,226.000000,270.000000,route1A,44.000000,7.272727
08.26,226.000000,258.000000,route3B,32.000000,10.000000
10.22,226.000000,260.000000,route4B,34.000000,9.411765
01.75,227.000000,329.000000,route1,102.000000,8.137255
07.25,228.000000,257.000000,route3A,29.000000,11.034483
05.23,228.000000,264.000000,route2A,36.000000,8.888889
02.74,229.000000,337.000000,route2,108.000000,7.685185
09.23,229.000000,265.000000,route4A,36.000000,8.888889
01.76,230.000000,333.000000,route1,103.000000,8.058252
05.24,231.000000,266.000000,route2A,35.000000,9.142857
08.27,231.000000,260.000000,route3B,29.000000,11.034483
02.75,232.000000,334.000000,route2,102.000000,8.137255
03.29,232.000000,270.000000,route1A,38.000000,8.421053
01.77,233.000000,336.000000,route1,103.000000,8.058252
02.76,235.000000,337.000000,route2,102.000000,8.137255
04.29,235.000000,268.000000,route1B,33.000000,9.696970
10.23,235.000000,263.000000,route4B,28.000000,11.428571
01.78,236.000000,345.000000,route1,109.000000,7.614679
05.25,237.000000,275.000000,route2A,38.000000,8.421053
02.77,238.000000,336.000000,route2,98.000000,8.469388
04.30,238.000000,266.000000,route1B,28.000000,11.428571
01.79,239.000000,343.000000,route1,104.000000,7.980769
03.30,239.000000,284.000000,route1A,45.000000,7.111111
02.78,241.000000,338.000000,route2,97.000000,8.556701
01.80,242.000000,355.000000,route1,113.000000,7.345133
08.28,243.000000,287.000000,route3B,44.000000,7.272727
02.79,244.000000,339.000000,route2,95.000000,8.736842
04.31,244.000000,284.000000,route1B,40.000000,8.000000
01.81,245.000000,356.000000,route1,111.000000,7.477477
02.80,247.000000,351.000000,route2,104.000000,7.980769
04.32,247.000000,288.000000,route1B,41.000000,7.804878
01.82,248.000000,343.000000,route1,95.000000,8.736842
02.81,250.000000,339.000000,route2,89.000000,9.325843
03.31,250.000000,284.000000,route1A,34.000000,9.411765
01.83,251.000000,355.000000,route1,104.000000,7.980769
06.27,251.000000,290.000000,route2B,39.000000,8.205128
02.82,253.000000,340.000000,route2,87.000000,9.540230
01.84,254.000000,356.000000,route1,102.000000,8.137255
02.83,256.000000,350.000000,route2,94.000000,8.829787
01.85,257.000000,357.000000,route1,100.000000,8.300000
02.84,259.000000,346.000000,route2,87.000000,9.540230
01.86,260.000000,359.000000,route1,99.000000,8.383838
10.24,261.000000,306.000000,route4B,45.000000,7.111111
02.85,262.000000,355.000000,route2,93.000000,8.924731
01.87,263.000000,371.000000,route1,108.000000,7.685185
02.86,265.000000,353.000000,route2,88.000000,9.431818
06.28,265.000000,307.000000,route2B,42.000000,7.619048
01.88,266.000000,358.000000,route1,92.000000,9.021739
07.26,267.000000,306.000000,route3A,39.000000,8.205128
02.87,268.000000,350.000000,route2,82.000000,10.121951
01.89,268.000000,379.000000,route1,111.000000,7.477477
06.29,268.000000,308.000000,route2B,40.000000,8.000000
03.32,270.000000,311.000000,route1A,41.000000,7.804878
02.88,271.000000,354.000000,route2,83.000000,10.000000
01.90,272.000000,369.000000,route1,97.000000,8.556701
03.33,273.000000,310.000000,route1A,37.000000,8.648649
06.30,273.000000,303.000000,route2B,30.000000,10.666667
